domain, index, method, duration (ms), f
TSP, 6, Adap-HH, 600000, 53578.23133206265
TSP, 6, Adap-HH, 600000, 53018.300893541746
TSP, 6, Adap-HH, 600000, 53564.02522317565
TSP, 6, Adap-HH, 600000, 53514.626764497676
TSP, 6, Adap-HH, 600000, 52619.662955324005
TSP, 6, Adap-HH, 600000, 53228.74767865157
TSP, 6, Adap-HH, 600000, 53990.953022132155
TSP, 6, Adap-HH, 600000, 53808.69981984905
TSP, 6, Adap-HH, 600000, 53736.580847916724
TSP, 6, Adap-HH, 600000, 53384.43632229976
TSP, 6, Adap-HH, 600000, 53695.5725922225
TSP, 6, Adap-HH, 600000, 53773.56569147134
TSP, 6, Adap-HH, 600000, 53515.45181408227
TSP, 6, Adap-HH, 600000, 54162.256266347584
TSP, 6, Adap-HH, 600000, 53267.113961814124
TSP, 6, Adap-HH, 600000, 53881.46625438948
TSP, 6, Adap-HH, 600000, 53402.59633294951
TSP, 6, Adap-HH, 600000, 53616.917629453135
TSP, 6, Adap-HH, 600000, 52937.33582962325
TSP, 6, Adap-HH, 600000, 53618.5249782303
TSP, 6, Adap-HH, 600000, 53157.72861414889
TSP, 6, FS-ILS, 600000, 53984.53554614926
TSP, 6, FS-ILS, 600000, 53061.87003086412
TSP, 6, FS-ILS, 600000, 52481.56255583985
TSP, 6, FS-ILS, 600000, 52763.10743725744
TSP, 6, FS-ILS, 600000, 53110.06414316587
TSP, 6, FS-ILS, 600000, 52788.020499970145
TSP, 6, FS-ILS, 600000, 52720.9178533012
TSP, 6, FS-ILS, 600000, 52455.48189734137
TSP, 6, FS-ILS, 600000, 52721.266734112774
TSP, 6, FS-ILS, 600000, 52800.55619353656
TSP, 6, FS-ILS, 600000, 52793.56890989285
TSP, 6, FS-ILS, 600000, 52858.673319091955
TSP, 6, FS-ILS, 600000, 52874.45925033437
TSP, 6, FS-ILS, 600000, 52731.22525760667
TSP, 6, FS-ILS, 600000, 52715.69390120458
TSP, 6, FS-ILS, 600000, 53039.355222805556
TSP, 6, FS-ILS, 600000, 52664.61473879939
TSP, 6, FS-ILS, 600000, 52983.42419007058
TSP, 6, FS-ILS, 600000, 52757.770587637024
TSP, 6, FS-ILS, 600000, 52891.80185840471
TSP, 6, FS-ILS, 600000, 52796.30717200952
TSP, 6, FS-ILS, 600000, 52699.63816596602
TSP, 6, FS-ILS, 600000, 52774.11223372694
TSP, 6, FS-ILS, 600000, 52837.77026090779
TSP, 6, FS-ILS, 600000, 53451.47899185604
TSP, 6, FS-ILS, 600000, 52622.99524378392
TSP, 6, FS-ILS, 600000, 52857.20684801853
TSP, 6, FS-ILS, 600000, 53163.128457287945
TSP, 6, FS-ILS, 600000, 52964.46903348729
TSP, 6, FS-ILS, 600000, 52490.42897440377
TSP, 6, FS-ILS, 600000, 52624.14356114401
TSP, 6, NR-FS-ILS, 600000, 53569.490327746345
TSP, 6, NR-FS-ILS, 600000, 52790.39828438262
TSP, 6, NR-FS-ILS, 600000, 52834.89282403949
TSP, 6, NR-FS-ILS, 600000, 53460.579294712035
TSP, 6, NR-FS-ILS, 600000, 52537.14847755947
TSP, 6, NR-FS-ILS, 600000, 52652.018196015284
TSP, 6, NR-FS-ILS, 600000, 52735.69355348139
TSP, 6, NR-FS-ILS, 600000, 52890.134702691736
TSP, 6, NR-FS-ILS, 600000, 52866.96315759636
TSP, 6, NR-FS-ILS, 600000, 52874.878684101226
TSP, 6, NR-FS-ILS, 600000, 52815.01229284505
TSP, 6, NR-FS-ILS, 600000, 52543.7808369015
TSP, 6, NR-FS-ILS, 600000, 53213.737089899754
TSP, 6, NR-FS-ILS, 600000, 52825.37947780301
TSP, 6, NR-FS-ILS, 600000, 52681.221142893635
TSP, 6, NR-FS-ILS, 600000, 53592.32112990956
TSP, 6, NR-FS-ILS, 600000, 53436.802514635914
TSP, 6, NR-FS-ILS, 600000, 52592.990185331335
TSP, 6, NR-FS-ILS, 600000, 52582.85765696568
TSP, 6, NR-FS-ILS, 600000, 52682.3677949331
TSP, 6, NR-FS-ILS, 600000, 52747.99821026434
TSP, 6, NR-FS-ILS, 600000, 52669.2135728014
TSP, 6, NR-FS-ILS, 600000, 52809.70687344145
TSP, 6, NR-FS-ILS, 600000, 52932.916207190836
TSP, 6, NR-FS-ILS, 600000, 52661.625711958906
TSP, 6, NR-FS-ILS, 600000, 52657.75809589884
TSP, 6, NR-FS-ILS, 600000, 52809.257869436726
TSP, 6, NR-FS-ILS, 600000, 53274.82589321153
TSP, 6, NR-FS-ILS, 600000, 52699.70631336609
TSP, 6, NR-FS-ILS, 600000, 53003.238084934055
TSP, 6, NR-FS-ILS, 600000, 52950.16002588879
TSP, 6, EPH, 600000, 52848.375051801486
TSP, 6, EPH, 600000, 53019.20494692649
TSP, 6, EPH, 600000, 52775.00977653327
TSP, 6, EPH, 600000, 53218.578089360315
TSP, 6, EPH, 600000, 52352.983259671826
TSP, 6, EPH, 600000, 54515.937340616
TSP, 6, EPH, 600000, 53687.02994263233
TSP, 6, EPH, 600000, 53111.66841658624
TSP, 6, EPH, 600000, 53587.57153276793
TSP, 6, EPH, 600000, 52379.46933955786
TSP, 6, EPH, 600000, 52695.267304809066
TSP, 6, EPH, 600000, 52759.751344231256
TSP, 6, EPH, 600000, 52173.34537389542
TSP, 6, EPH, 600000, 52774.40270397418
TSP, 6, EPH, 600000, 52347.78196162835
TSP, 6, EPH, 600000, 51969.10345390747
TSP, 6, EPH, 600000, 53636.21162244491
TSP, 6, EPH, 600000, 52612.35969693794
TSP, 6, EPH, 600000, 52839.14869633003
TSP, 6, EPH, 600000, 52852.92356138158
TSP, 6, EPH, 600000, 52953.98465285276
TSP, 6, EPH, 600000, 52702.64104130366
TSP, 6, EPH, 600000, 52542.49114936798
TSP, 6, EPH, 600000, 53050.731618973165
TSP, 6, EPH, 600000, 53187.852560772844
TSP, 6, EPH, 600000, 52702.89660200599
TSP, 6, EPH, 600000, 52896.382476087245
TSP, 6, EPH, 600000, 53130.568738942355
TSP, 6, EPH, 600000, 54373.41118475101
TSP, 6, EPH, 600000, 52901.6231161532
TSP, 6, EPH, 600000, 52505.0258817501
TSP, 6, AA-HH, 600000, 58829.77949094505
TSP, 6, AA-HH, 600000, 60916.294813390654
TSP, 6, AA-HH, 600000, 61014.39891093662
TSP, 6, AA-HH, 600000, 62204.78378543795
TSP, 6, AA-HH, 600000, 60357.7598329656
TSP, 6, AA-HH, 600000, 62816.55826285727
TSP, 6, AA-HH, 600000, 62329.5962524507
TSP, 6, AA-HH, 600000, 62453.93033363961
TSP, 6, AA-HH, 600000, 59849.89974169653
TSP, 6, AA-HH, 600000, 62519.20417493095
TSP, 6, AA-HH, 600000, 58205.65015237335
TSP, 6, AA-HH, 600000, 60502.50503476574
TSP, 6, AA-HH, 600000, 56705.356493746374
TSP, 6, AA-HH, 600000, 61005.44968586918
TSP, 6, AA-HH, 600000, 61066.40979819686
TSP, 6, AA-HH, 600000, 64029.322822837035
TSP, 6, AA-HH, 600000, 58129.10025012301
TSP, 6, AA-HH, 600000, 59620.20208087891
TSP, 6, AA-HH, 600000, 62011.69665630026
TSP, 6, AA-HH, 600000, 59709.77236553923
TSP, 6, AA-HH, 600000, 58205.207406571564
TSP, 6, AA-HH, 600000, 61098.87905245003
TSP, 6, AA-HH, 600000, 55143.606302904016
TSP, 6, AA-HH, 600000, 62789.356786844575
TSP, 6, AA-HH, 600000, 61009.406410330455
TSP, 6, AA-HH, 600000, 60226.73309396052
TSP, 6, AA-HH, 600000, 61282.73754871217
TSP, 6, AA-HH, 600000, 58631.46874066556
TSP, 6, AA-HH, 600000, 60771.1785899917
TSP, 6, AA-HH, 600000, 55512.91924786875
TSP, 6, AA-HH, 600000, 55033.42923407269
TSP, 6, ANW-HH, 600000, 57328.610683998115
TSP, 6, ANW-HH, 600000, 54967.26604031321
TSP, 6, ANW-HH, 600000, 55906.11253704869
TSP, 6, ANW-HH, 600000, 56986.793177333275
TSP, 6, ANW-HH, 600000, 57525.31883983734
TSP, 6, ANW-HH, 600000, 62214.097975226425
TSP, 6, ANW-HH, 600000, 63628.97009800991
TSP, 6, ANW-HH, 600000, 57212.1730313668
TSP, 6, ANW-HH, 600000, 62345.21714224041
TSP, 6, ANW-HH, 600000, 62222.0228031492
TSP, 6, ANW-HH, 600000, 60089.61113023096
TSP, 6, ANW-HH, 600000, 62108.26161965975
TSP, 6, ANW-HH, 600000, 58304.58475476804
TSP, 6, ANW-HH, 600000, 58970.08208182591
TSP, 6, ANW-HH, 600000, 55079.75761052917
TSP, 6, ANW-HH, 600000, 57079.27461146157
TSP, 6, ANW-HH, 600000, 54245.87210602123
TSP, 6, ANW-HH, 600000, 57215.723716791494
TSP, 6, ANW-HH, 600000, 57196.99008942406
TSP, 6, ANW-HH, 600000, 55971.82591117431
TSP, 6, ANW-HH, 600000, 58798.813610676356
TSP, 6, ANW-HH, 600000, 60490.79671518907
TSP, 6, ANW-HH, 600000, 55896.68666842284
TSP, 6, ANW-HH, 600000, 63265.210820125656
TSP, 6, ANW-HH, 600000, 55413.1403472896
TSP, 6, ANW-HH, 600000, 56175.63987028858
TSP, 6, ANW-HH, 600000, 63644.542788287305
TSP, 6, ANW-HH, 600000, 56467.61942362896
TSP, 6, ANW-HH, 600000, 57398.46887486507
TSP, 6, ANW-HH, 600000, 55554.26757727152
TSP, 6, ANW-HH, 600000, 57497.92742507926
TSP, 7, Adap-HH, 600000, 66839.2635396194
TSP, 7, Adap-HH, 600000, 66691.2471442996
TSP, 7, Adap-HH, 600000, 67006.26474223958
TSP, 7, Adap-HH, 600000, 67254.31858877913
TSP, 7, Adap-HH, 600000, 66828.84579594174
TSP, 7, Adap-HH, 600000, 66641.52543712046
TSP, 7, Adap-HH, 600000, 66749.80596201507
TSP, 7, Adap-HH, 600000, 67429.21633309912
TSP, 7, Adap-HH, 600000, 66644.60227927261
TSP, 7, Adap-HH, 600000, 67026.70455099421
TSP, 7, Adap-HH, 600000, 66512.69443651695
TSP, 7, Adap-HH, 600000, 66868.22782113693
TSP, 7, Adap-HH, 600000, 66637.37279060086
TSP, 7, Adap-HH, 600000, 66856.22785130286
TSP, 7, Adap-HH, 600000, 66801.3896257177
TSP, 7, Adap-HH, 600000, 66981.16603134162
TSP, 7, Adap-HH, 600000, 67483.61405621539
TSP, 7, Adap-HH, 600000, 67158.41943209707
TSP, 7, Adap-HH, 600000, 66803.431928682
TSP, 7, Adap-HH, 600000, 66679.28747188652
TSP, 7, Adap-HH, 600000, 67287.36860987362
TSP, 7, Adap-HH, 600000, 67274.09713147096
TSP, 7, Adap-HH, 600000, 66400.13362134022
TSP, 7, Adap-HH, 600000, 66574.86910329586
TSP, 7, Adap-HH, 600000, 67172.04495615698
TSP, 7, Adap-HH, 600000, 66457.0863990394
TSP, 7, Adap-HH, 600000, 67308.59637669557
TSP, 7, Adap-HH, 600000, 66673.40462168671
TSP, 7, Adap-HH, 600000, 67093.60749456732
TSP, 7, Adap-HH, 600000, 66606.54016539788
TSP, 7, Adap-HH, 600000, 67151.42249717124
TSP, 7, FS-ILS, 600000, 66767.96017366761
TSP, 7, FS-ILS, 600000, 66124.14210376376
TSP, 7, FS-ILS, 600000, 66917.87541093837
TSP, 7, FS-ILS, 600000, 66338.6576470514
TSP, 7, FS-ILS, 600000, 66493.67279449751
TSP, 7, FS-ILS, 600000, 66418.6569016579
TSP, 7, FS-ILS, 600000, 66391.91096827562
TSP, 7, FS-ILS, 600000, 66486.43865999182
TSP, 7, FS-ILS, 600000, 66002.77724319312
TSP, 7, FS-ILS, 600000, 66705.42536456454
TSP, 7, FS-ILS, 600000, 66272.35212626455
TSP, 7, FS-ILS, 600000, 66905.09193424108
TSP, 7, FS-ILS, 600000, 66902.51533091906
TSP, 7, FS-ILS, 600000, 66689.33126693698
TSP, 7, FS-ILS, 600000, 66957.39479759778
TSP, 7, FS-ILS, 600000, 66133.37534160138
TSP, 7, FS-ILS, 600000, 66306.59579393711
TSP, 7, FS-ILS, 600000, 66387.62192888939
TSP, 7, FS-ILS, 600000, 66980.80607073542
TSP, 7, FS-ILS, 600000, 66617.4266396858
TSP, 7, FS-ILS, 600000, 67011.38358114359
TSP, 7, FS-ILS, 600000, 66298.50304657688
TSP, 7, FS-ILS, 600000, 66341.78367215997
TSP, 7, FS-ILS, 600000, 66368.28496559866
TSP, 7, FS-ILS, 600000, 66515.61244423247
TSP, 7, FS-ILS, 600000, 66114.91094101511
TSP, 7, FS-ILS, 600000, 66591.02425857821
TSP, 7, FS-ILS, 600000, 66765.0447601665
TSP, 7, FS-ILS, 600000, 66381.8419984903
TSP, 7, FS-ILS, 600000, 66669.99667477074
TSP, 7, FS-ILS, 600000, 66394.63601327296
TSP, 7, NR-FS-ILS, 600000, 66586.1662915024
TSP, 7, NR-FS-ILS, 600000, 66696.52537318724
TSP, 7, NR-FS-ILS, 600000, 66212.47227940653
TSP, 7, NR-FS-ILS, 600000, 66518.83324498293
TSP, 7, NR-FS-ILS, 600000, 66657.5872264329
TSP, 7, NR-FS-ILS, 600000, 66512.31350491289
TSP, 7, NR-FS-ILS, 600000, 66666.26130080079
TSP, 7, NR-FS-ILS, 600000, 66418.74697627393
TSP, 7, NR-FS-ILS, 600000, 66719.5589083226
TSP, 7, NR-FS-ILS, 600000, 66758.39376775087
TSP, 7, NR-FS-ILS, 600000, 66786.74208409135
TSP, 7, NR-FS-ILS, 600000, 66500.15375413773
TSP, 7, NR-FS-ILS, 600000, 66566.88340515301
TSP, 7, NR-FS-ILS, 600000, 66372.0336267917
TSP, 7, NR-FS-ILS, 600000, 66407.59741766448
TSP, 7, NR-FS-ILS, 600000, 66884.34217150262
TSP, 7, NR-FS-ILS, 600000, 67063.86912808202
TSP, 7, NR-FS-ILS, 600000, 66602.40727722985
TSP, 7, NR-FS-ILS, 600000, 67166.44588643283
TSP, 7, NR-FS-ILS, 600000, 67256.38306914606
TSP, 7, NR-FS-ILS, 600000, 66392.36754837442
TSP, 7, NR-FS-ILS, 600000, 66428.50708345528
TSP, 7, NR-FS-ILS, 600000, 66465.21161148486
TSP, 7, NR-FS-ILS, 600000, 66518.48366243628
TSP, 7, NR-FS-ILS, 600000, 67187.81523526808
TSP, 7, NR-FS-ILS, 600000, 66583.36699828783
TSP, 7, NR-FS-ILS, 600000, 66625.43823598749
TSP, 7, NR-FS-ILS, 600000, 66484.05140885874
TSP, 7, NR-FS-ILS, 600000, 66426.97873865272
TSP, 7, NR-FS-ILS, 600000, 66546.33539275597
TSP, 7, NR-FS-ILS, 600000, 66890.09926711679
TSP, 7, EPH, 600000, 67180.75827559871
TSP, 7, EPH, 600000, 66327.6806639587
TSP, 7, EPH, 600000, 67006.29029425784
TSP, 7, EPH, 600000, 66929.44481960346
TSP, 7, EPH, 600000, 67064.22270716693
TSP, 7, EPH, 600000, 67001.48174572074
TSP, 7, EPH, 600000, 67051.66765526455
TSP, 7, EPH, 600000, 67377.38480693182
TSP, 7, EPH, 600000, 66789.67615009708
TSP, 7, EPH, 600000, 66904.12910087315
TSP, 7, EPH, 600000, 67300.65963448612
TSP, 7, EPH, 600000, 66435.44469037463
TSP, 7, EPH, 600000, 66599.10231942164
TSP, 7, EPH, 600000, 66733.32520029396
TSP, 7, EPH, 600000, 66526.54275180383
TSP, 7, EPH, 600000, 66579.48751647578
TSP, 7, EPH, 600000, 66630.77774466856
TSP, 7, EPH, 600000, 66184.67626301185
TSP, 7, EPH, 600000, 66828.1767556358
TSP, 7, EPH, 600000, 66584.91589368723
TSP, 7, EPH, 600000, 66307.91166501684
TSP, 7, EPH, 600000, 66766.36108724223
TSP, 7, EPH, 600000, 66790.91755422563
TSP, 7, EPH, 600000, 67095.0001518189
TSP, 7, EPH, 600000, 66465.35311270287
TSP, 7, EPH, 600000, 66385.23898753192
TSP, 7, EPH, 600000, 67034.93466900504
TSP, 7, EPH, 600000, 67189.15319027698
TSP, 7, EPH, 600000, 66971.97571376126
TSP, 7, EPH, 600000, 66894.82074608405
TSP, 7, EPH, 600000, 66236.06827371483
TSP, 7, AA-HH, 600000, 72450.75057285292
TSP, 7, AA-HH, 600000, 73929.27921378231
TSP, 7, AA-HH, 600000, 70751.51612286194
TSP, 7, AA-HH, 600000, 78486.2271536181
TSP, 7, AA-HH, 600000, 80511.23995811031
TSP, 7, AA-HH, 600000, 71235.83024582507
TSP, 7, AA-HH, 600000, 79056.2976668408
TSP, 7, AA-HH, 600000, 79386.4697009069
TSP, 7, AA-HH, 600000, 76727.09202472118
TSP, 7, AA-HH, 600000, 73678.83305862301
TSP, 7, AA-HH, 600000, 72139.19424171273
TSP, 7, AA-HH, 600000, 78791.22083120394
TSP, 7, AA-HH, 600000, 78555.25195912673
TSP, 7, AA-HH, 600000, 70669.44195388381
TSP, 7, AA-HH, 600000, 78381.7718731849
TSP, 7, AA-HH, 600000, 73333.81620846316
TSP, 7, AA-HH, 600000, 79567.7712204582
TSP, 7, AA-HH, 600000, 79392.55488655058
TSP, 7, AA-HH, 600000, 71509.72574985996
TSP, 7, AA-HH, 600000, 71275.99645430184
TSP, 7, AA-HH, 600000, 78815.7357965043
TSP, 7, AA-HH, 600000, 80685.30778315484
TSP, 7, AA-HH, 600000, 73734.76910248704
TSP, 7, AA-HH, 600000, 74390.99799261303
TSP, 7, AA-HH, 600000, 72937.62246449973
TSP, 7, AA-HH, 600000, 78675.3430912
TSP, 7, AA-HH, 600000, 70390.82742829053
TSP, 7, AA-HH, 600000, 77546.08853147255
TSP, 7, AA-HH, 600000, 70821.41506821511
TSP, 7, AA-HH, 600000, 71488.99571004577
TSP, 7, AA-HH, 600000, 78054.51584525715
TSP, 7, ANW-HH, 600000, 69954.59958487586
TSP, 7, ANW-HH, 600000, 70491.92415468663
TSP, 7, ANW-HH, 600000, 79240.16799933168
TSP, 7, ANW-HH, 600000, 71777.41978724732
TSP, 7, ANW-HH, 600000, 72269.754499396
TSP, 7, ANW-HH, 600000, 69877.05596167108
TSP, 7, ANW-HH, 600000, 78925.38590583729
TSP, 7, ANW-HH, 600000, 79511.90993778987
TSP, 7, ANW-HH, 600000, 80051.97980033443
TSP, 7, ANW-HH, 600000, 75082.69937679377
TSP, 7, ANW-HH, 600000, 68902.08714758336
TSP, 7, ANW-HH, 600000, 72391.47758582287
TSP, 7, ANW-HH, 600000, 73507.4222961144
TSP, 7, ANW-HH, 600000, 71729.6602803927
TSP, 7, ANW-HH, 600000, 70494.47962607439
TSP, 7, ANW-HH, 600000, 71809.30272578595
TSP, 7, ANW-HH, 600000, 70457.37120347112
TSP, 7, ANW-HH, 600000, 70014.5994613614
TSP, 7, ANW-HH, 600000, 70598.92022853965
TSP, 7, ANW-HH, 600000, 70879.88151571777
TSP, 7, ANW-HH, 600000, 80721.38843386766
TSP, 7, ANW-HH, 600000, 71122.94674991793
TSP, 7, ANW-HH, 600000, 70065.16847207051
TSP, 7, ANW-HH, 600000, 70165.2636104899
TSP, 7, ANW-HH, 600000, 70190.08005566664
TSP, 7, ANW-HH, 600000, 70920.73773112577
TSP, 7, ANW-HH, 600000, 69984.87182639487
TSP, 7, ANW-HH, 600000, 69943.15920515933
TSP, 7, ANW-HH, 600000, 71649.07150321233
TSP, 7, ANW-HH, 600000, 70675.07404267526
TSP, 7, ANW-HH, 600000, 69951.52801531227
TSP, 8, Adap-HH, 600000, 2.0888119867104627E7
